jokeId,userId,time,content,image,isError
fd52a9e9-e06c-4fac-8e97-e23fdd508a2f,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-07-04 12:50:11.196877+00,"ついに、ふもふもてんしが家に届きました。可愛いですね。
値段は可愛くありません。","9e042ae4-c5d9-4fa4-843a-e9f99e591a91.jpg,df303535-8d5e-4822-95d7-ead5e5c05dda.jpg",false
9deee133-b9a6-4a98-a6dc-9a8217008bc2,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-07-04 12:48:55.913924+00,"生命体は繁殖を目的に活動しますが、知的生命体は一生で感じる快楽を重視します。
異なる種に遭遇した場合、おそらく後者は相互的・総合的に環境の遷移を評価するため、穏便な共存を望むことでしょう。
残念ながら、それを理解できない生命体は知的と認められないのです。",,false
4c28bce1-2592-45d5-a658-f037a9566f43,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-07-04 02:31:36.257206+00,その昔、先生が「HDDからデータを消してもプロが復元してしまうので悪事は隠せない」みたいな説教をしていたので「無知って恥ずかしいなぁ」と思いました。情報技術はともかく、社会原理を基礎から学んでほしい。,,false
eff69abc-9ba1-469c-92bd-6c33523f0018,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-07-03 00:18:46.875569+00,お札の画像に追加される赤線、ナニとは言わぬが黒塗りみたいでエロいな。,,false
a0abc43c-32be-40d9-99f3-d0d3877a10bb,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-28 04:09:04.651427+00,自分の後ろに人の気配がするなぁと思いながらトイレに行くと、その道中にある掲示板が時間差で思い切り吹き飛ぶという怪奇現象が発生した。もしかしてマッチョな背後霊？,,false
eb846f3b-b136-495b-b5a9-b8decbdb2372,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-25 15:41:05.500805+00,"法律を守る貴方は社会に平和を齎すが、
法律が貴方を守るとは限らない。",,false
fc7b9831-efe7-4dd9-8ff4-1f6f608723b7,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-24 23:10:17.630772+00,ニコニコにしか存在しない曲をサーバーが攻撃される数週間前にダウンロードしていたワイ、勝ち。,,false
22760f8a-3c6c-4d82-b1b0-a285b0570dd3,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-24 22:52:01.813572+00,人間は関数だと思っていましたが、もしかすると神が関数を求めるために作成した変数か、それ以上に無意味な存在である可能性があります。,,false
980cb9e1-f05a-4831-a3c6-66bcff7724da,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-24 11:51:47.693454+00,"貴方という主格が世界を見渡すとき、それは経験を与え、成長を促し、教育を施します。
見知らぬ誰かが作成したカリキュラムを信用しないでください。貴方が貴方に世界を教えてあげてください。",,false
f65356d2-8278-4d91-9a99-9bcf278a4a13,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-24 11:48:28.146461+00,天才曰く、中庸を持つ人間こそ模範であるが、それに外れる人間こそ動力である、と言います。,,false
9d4e2ea9-3f58-4bad-b5ff-9e47979ab063,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-24 00:09:25.474172+00,"「PRESS A KEY」でAキーを押したり
「TYPE ENTER」で律儀に文字を入力しちゃうのは
あるあるですよね…ね？",,false
c6627fd8-7f06-4b8c-9321-a975eb343812,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-24 00:05:46.608717+00,強盗をする際に立て籠もりの手段として時間を歪めるのはお勧めしません。,,false
f9c12727-d610-41e0-983b-a23b0cbe6072,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-23 14:18:59.608243+00,Ubuntu StudioをアップグレードしたらCUDAが対応していなくて復旧作業に1日を潰された今日このごろ。,,false
95616f43-1bf8-43a1-80d6-675ef8f15a8a,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-21 13:11:57.63706+00,"ジェンダーに配慮した男女（LGBT）：

先生、男子が、若干女子より多いです
そうか、だったら、
男子　女子　ゲイ　アダム　トム　ボート　Attack　Helicopterだ

あかん、消されそう。",,false
a5d8fa2b-ba5b-485d-bbf9-39750c859328,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-21 11:03:53.149395+00,"完璧なセックスドールは利用者を最高の快楽に誘うが、必ずしも最高の体験であるとは限らない。
時に、不完全な経験こそが優れた思い出となる。
等と、夢で見て思いました。",,false
53de7394-5810-413c-9a30-f41695a6a5c2,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-19 13:21:54.205847+00,1週間ぐらい更新がないとデータベースが自動的にロックされるらしいので、何か思い付いたら積極的に呟いてくれると嬉しい…なッ。,,false
2cf109c2-c41b-4b5c-984a-88351fcab09b,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-17 01:51:16.865915+00,物理的な破壊操作により、構造の仮想化と資源の効率化を行う高度なシステムが存在したとき、貴方は仮想化された世界に生きることを選びますか？　それとも、今の世界を掛けて戦うことを選びますか？,,false
97f8f063-231a-43d9-9ca0-9cc5fb79bb45,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-15 09:43:28.455861+00,満天の星空が美しかった時代、そこでは恒星と軌跡に倣い、点と線で縦横無尽に物語を書き記しました。,,false
931b0dad-7e3e-4bfb-a227-00c5e9282c0c,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-13 13:25:56.131817+00,珍しく寝坊したときの講義が教授によるヴァイオ○ット・エヴァー○ーデンの講演だったらしく、奇跡的に盛大なネタバレを回避した男,,false
7e87d473-133f-4f55-91d4-48b7faa24cdf,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-13 12:24:04.261667+00,"自身が所属する集団が持つ特性は俯瞰しなければ気付けないように、社会に溶け込む異常者は「普通」が何かを熟知しています。
最も、社会に関心を持たなければ考える機会もないですが。",,false
e366693b-6f63-44c1-a8d4-3d6f8c980fd3,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-06-10 23:03:18.610941+00,空間コンピューティングで世界に草コメントを生やしたい。,,false
5cb5f045-6c6f-4968-a0d3-9f8104e120ce,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-10 21:42:25.448534+00,無駄に巨大なマンション（構造体）を探索するのが楽しすぎる。夢ですけれども。,,false
d276428b-f38d-4814-a2aa-dc45035f1086,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-06-10 21:42:22.077063+00,世界を考えすぎたせいか、夢にまで不思議な市街が登場しました。,,false
9b786cce-1004-4c1c-acc9-34426c75819d,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-09 11:00:49.567393+00,研究チームが行った実験では、点字ブロックの色をマゼンタに置換したところ、利用者の100%は異変に気付かないことが判明した。,,false
5cbcf9bf-4b40-4d1a-b9e6-02531c06e414,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-06-08 12:49:10.697472+00,信用できないオンライン・ストレージ・サービスにはZIP爆弾を仕掛けておこう！,,false
b48e985b-1651-4ad9-ad19-125190ab131e,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-30 23:48:59.848482+00,"200年以上前の歴史について、それらが捏造されたことは実質的に証明できません。
現代ですら、後世に誤解を与えるぐらいなのですから。",,false
ad89eb96-30bc-476e-ba7d-befdbb784c21,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-05-30 15:13:55.426833+00,部屋の明かりを消してからベッドに入るための微妙な光が欲しいので、スマホのロック画面を明るめの壁紙にしている。,,false
52d1aa60-fb9b-4803-9a12-fb0bffd10e7d,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-30 11:22:58.526445+00,"機密のプロジェクトは、自身を疑うシステムが求められます。
機密のプロダクトにも、自身を疑うシステムが求められます。",,false
7e4ff027-bb25-4c38-a826-2b2003e80767,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-05-28 07:31:42.44898+00,「聳える」って「ソビエト」と75%も一致しているから、実質USSRじゃん。,,false
a46b658d-8460-47a4-8eb0-ecaff666e912,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-28 06:46:20.963945+00,夢の世界は深層の記憶から口へ直接的に出力できず、明瞭な記憶として一時的に呼び出す必要があるので大変です！,,false
9002267b-1d9e-464c-98f5-2b8b1bc0b3c4,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-05-24 00:24:28.8596+00,時代が違えば仏陀と仲良しだった可能性がある。,,false
bab6a9b9-cc28-4a87-a95e-cf985843fa2b,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-05-23 00:53:45.541043+00,自分は未だにキャッシュ派ですが、もしもキャッシュレス派になれば只でさえ低い計算能力が更にカスくなりそうで怖い。,,false
e28fe5ce-21f1-47a1-9a52-3b903bbc4953,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-22 04:31:18.113681+00,"魅力的な混沌には、美しい法則が隠れています。
それを既に知っているのですから、貴方は法則に気付けるはずです。",,false
2ffd639b-04bd-4cd0-8f4d-1ccee13b6add,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-05-19 01:16:55.339857+00,結論、P2Pのチャットシステムは2週間ぐらいで作れる。,,false
95138acb-08f8-4c3c-939d-8a15bf2aef25,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-05-19 01:16:17.695427+00,プログラミングは、頭ではなく体の調子が悪くないとき（例：徹夜はOK、病気はNG）に頑張りましょう。,,false
213671b5-2819-4ca3-a346-ef0bb7cbbb36,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-05-18 02:18:02.889727+00,"夢で得た映画のアイディア：

情勢が不安定の中、謎のジジイから突如としてシェルターの入場券（軍人用の中でもVIPレベル）を渡された直後に有事のサイレンが鳴り響き、間一髪で中に入ると一般公開されていなかった大規模な地下都市が広がっており、そこで様々な出来事に遭遇する。",,false
00de81d6-4213-49a6-9527-4709917cb08d,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-16 01:07:42.79026+00,"新しい物を存分に創出すること、しかし、古い物を大切に保管すること。
これらが、良き故郷を生み出します。",,false
7ae2fd82-7169-468e-bab5-f760629915c8,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-15 16:13:13.128365+00,"有限の空間を持つライフゲームは完全なスナップ（世代）を内部で保持することが不可能であり、実現する場合は外部（システムをホストする存在）によって管理される必要があります。
我々の世界も同様に、三次元以上の情報は存在しないか、あるいは創造主が所持している可能性があります。
前者の場合、タイムトラベルは理論上の時空を三次元の情報として再現する行為となります。
後者の場合、タイムトラベルは創造主の次元へ自律的に干渉するハッキング行為となります。
事象の最小単位が存在しない場合は…世界はフラクタルかもしれません！",,false
edd8782a-c4df-45ad-b26a-f3e49d011983,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-05-15 00:53:15.722633+00,上司に下ネタを多く言い放った奴が勝ちｗ！　とかいうゲームを友人が持ち掛けてきたので、テキトーな話題で「うーん、ここだけの話…」とか「20万個じゃ足りない…」とかブチ込んでいたら、上司が「上の頭がカチンコチンだからねぇ」という結論で話を終わらせた。…もしかしてバレた？,,false
2856cee1-cdfd-49d7-a7c3-3d2819176872,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-10 13:10:31.8377+00,"悲劇は過ぎ去るものではありません。
常に不規則で待ち構えています。",,false
3899fe5f-eaac-409c-9ef6-bfa2e7ce1557,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-08 10:36:40.177053+00,"真実が有理数個もあれば、虚実は実数個ぐらい存在するだろう。

キョダイ＝スームズ＝カシー (1964 - 2024)",,false
8ed801b3-af71-40cc-ade4-92f3bc5e6e41,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-06 00:03:05.84046+00,"私たちは初心を忘れているのかもしれません。
生産は社会と生活の維持に必要な行為であり、芸術こそが本来の目的もしくは大義を達成する行為である可能性があります。
学問は、誰のために作られましたか？",,false
0ea631c1-3c2f-4205-9f98-0aed2a9c88b0,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-05 22:39:03.64804+00,良く作られたものは、良い朽ち方をします。,,false
0c070251-3be0-441b-94f3-b39adaf5d94e,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-05 08:21:46.939782+00,"とある科学者は言いました。
人類は進化を遂げるために生まれたのではなく、終末を遅らせるために生きていると。",,false
b8626474-e00b-4e14-ad84-d35980cdf905,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-05-04 08:28:19.377914+00,病み上がり状態でP2Pのプログラムを書くという地獄。,,false
31203639-bb3c-4142-8e87-61802a86d076,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-01 23:35:34.718796+00,"世界は場所と時間に散乱しています。
世界を更に知りたければ、多くの歴史的な文字を学ぶ必要があると教えられました。
それはそれとして…古の漢字は、現代からは手に入らない壮大で複雑な物語が含まれているので最高に面白いです！",,false
c06c5e69-52e9-410f-8c70-e7d2f52e7789,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-05-01 08:31:01.120047+00,"Landscape vs Stars
未だに決着が付きません…。",,false
ed37de93-ed34-4e49-9940-67b75d8bfbc8,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-30 03:02:07.970009+00,"イコライザーとかいう映画、内容が濃すぎて尊敬する。
記憶に残る場面が多すぎませんかね？",,false
f390d39e-0305-452b-83fe-bf479d6ee8b3,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-04-30 02:36:57.06699+00,パソコンを初期化するクセが治らないので、ついにクリーンアップとバックアップを自動化してしまいました。,,false
e5c48272-a068-4733-8533-5906c8185167,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-29 14:45:21.189657+00,"生産行為が正常だとすれば、芸術行為は異常なのかもしれません。
それを日常的に続ける者は、潜在的な狂気に満ちている可能性があります。
だからこそ、人を魅了するのでしょう。",,false
7b13075d-78e8-4188-9d57-30167e6c786c,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-04-28 03:52:31.019723+00,KDE Connectが便利すぎる。,,false
19bbd9a1-4029-47aa-9c6f-4b93a1d38a6f,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-26 14:49:15.32348+00,"未来では、多くの人々が世界を創り、世界を歌い、世界から新たな体験を生み出していました。
残念ながら…自分が見ていた未来が現実なのか人工なのか定かではありませんが。",,false
1b27114e-6d99-4ba4-801e-224a6f6914ef,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-24 11:49:00.87643+00,The Backroomsの既視感の正体がドラえもんに登場するひみつ道具の「ホームメイロ」であることが判明した。,,false
c3f6e8be-a0d5-4abd-8dca-2a14a86eac68,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-24 10:23:56.024365+00,どうやら人間社会は、少しの差異すらも争いの火種になるようです。,,false
21582cdb-423f-4573-a301-e94b44ed82ae,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-19 15:04:33.501785+00,AIに巨大数を計算させて主従関係を叩き込みたい。,,false
480b8353-8ef5-4f54-ade6-ffad5a2a095c,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-04-17 04:50:14.446041+00,コーディング中毒になりました、助けてください。,,false
3c9cdb12-2b6d-44c0-b644-f2b11e69f1e9,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-16 16:36:47.638798+00,"第三次世界大戦が2029年よりも前に始まりそうで怖い。
米語も英語も嫌いだから勘弁してくれ。
紛争と難民と気候変動を予言したなら、それ以降の歴史も正しいよな？　大丈夫だよな？",,false
4e252e2d-2380-4ae1-ae55-7bd4622cade4,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-13 08:16:04.644724+00,鏡は光を反射しているのですか？　それとも、同じ初期状態を持った対称的な世界に通じる三次元の平面ですか？,,false
826a8a81-389b-40c2-afd3-ef897e9df82b,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-12 11:43:01.58067+00,人類が最も握手している相手は蛇口から出る水だと思われます。,,false
180b5ff1-eee1-4d34-b646-f489e7f32ccd,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-08 22:44:18.592477+00,"夢で得た変な俳句：

オサムライ　刀を失くして　ナサケナイ",,false
583b0ad8-aef3-4053-9f6b-9f272172fd4e,78a97a9a-37f5-451d-be05-bf6b7b68e8e4,2024-04-08 22:42:51.002915+00,"夢で得た映画のアイディア：

一見すると無茶苦茶な行動ばかりの主人公たちだが、実際はタイムリープする世界（人物）から抜け出そうとしていたことが最終場面で判明する。残念ながら、再び同じ悲劇を繰り返してしまう…が…。",,false
160e8b7b-eaca-4eae-b083-4e3a6422a4ad,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-04-03 13:05:13.370606+00,膨大なエネルギーを消費して幻想に耽る脳味噌は、まさに嗜好品と云えるでしょう。,,false
51978ec1-3d28-43ff-a504-9b93528e43ac,75e639a3-388d-46f4-b4d1-eda12f30d397,2024-04-03 00:36:20.033782+00,ハードウェアの進化でリセットボタンが消えたように、ソフトウェアの進化でリロードボタンが消えるかもしれませんね。,,false
80e5189e-1e22-4787-9095-e6aad3ef6103,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-03-31 12:31:48.190869+00,"自分よりも優秀な人間、自分よりも劣等な人間は必ず存在します。
最も優秀な人間、最も劣等な人間は世界に一人しか存在しないのですから。",,false
67b59331-71ee-41f9-9294-91e78387b3ec,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-03-29 10:13:37.638368+00,"運命を信じない者は運命に救われたと感じます。
運命を信じる者は運命に裏切られたと感じます。
人間からすれば運命など、潜在的な願望に過ぎません。",,false
15ebd549-ff44-4457-884b-ab3b7a76c109,44b8f6dd-366e-437a-b862-0c37c3f6e9ce,2024-03-28 10:46:18.732762+00,"どの時代でも、老人は若者に忠告を繰り返しました。
遷移する生活に良し悪しは存在しません。
多様な経験を文明の利器に任せることで、思考の柔軟性と引き換えに社会の生産性を向上させるのです。
こうして文明は発達して、おそらく死ぬのでしょう。",,false